"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Тип.дома","Этажность","Строительная.серия","Высота.потолков","Газоснабжение","Отопление","Тип.перекрытий","Подъездов","Количество.лифтов","Мусоропроводов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Фонд.капитального.ремонта","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","Number.of.queries","cumprod","discounted_value","treatment","distance","weights","subclass","dummy_2021","dummy_2022","dummy_2023","dummy_2024","dummy_2025","Универcитет","Корниловская","Генерала_тюленева"
336096,"2020-08-01","336 096 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,231,1.0508,319847.735059003,0,0.362733441429841,1,"895",0,0,0,0,0,1,0,0
331376,"2020-09-01","331 376 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,165,1.1582,286112.933862891,0,0.362733441429841,1,"894",0,0,0,0,0,1,0,0
331376,"2020-10-01","331 376 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,171,1.1582,286112.933862891,0,0.362733441429841,1,"893",0,0,0,0,0,1,0,0
403292,"2020-11-01","403 292 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,1252,1.1582,348205.836643067,0,0.362733441429841,1,"892",0,0,0,0,0,1,0,0
403292,"2020-12-01","403 292 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,3965,1.2571,320811.391297431,0,0.362733441429841,1,"891",0,0,0,0,0,1,0,0
250000,"2021-01-01","250 000 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,4242,1.2571,198870.41603691,0,0.362733441429841,1,"890",1,0,0,0,0,1,0,0
410700,"2021-03-01","410 700 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,5047,1.2618,325487.398953875,0,0.362733441429841,1,"889",1,0,0,0,0,1,0,0
370370,"2021-04-01","370 370 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,4886,1.2618,293525.122840387,0,0.362733441429841,1,"888",1,0,0,0,0,1,0,0
308548,"2021-05-01","308 548 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,3581,1.2618,244530.036455857,0,0.362733441429841,1,"887",1,0,0,0,0,1,0,0
291120,"2021-06-01","291 120 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,8302,1.3949,208703.132841064,0,0.362733441429841,1,"886",1,0,0,0,0,1,0,0
291134,"2021-07-01","291 134 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,15217,1.3949,208713.169402825,0,0.362733441429841,1,"885",1,0,0,0,0,1,0,0
316718,"2021-08-01","316 718 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,7491,1.3949,227054.269123235,0,0.362733441429841,1,"884",1,0,0,0,0,1,0,0
316718,"2021-09-01","316 718 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,11447,1.4572,217346.966785616,0,0.362733441429841,1,"883",1,0,0,0,0,1,0,0
334328,"2021-10-01","334 328 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,3829,1.4572,229431.786988746,0,0.362733441429841,1,"882",1,0,0,0,0,1,0,0
311909,"2021-11-01","311 909 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,5839,1.4572,214046.802086193,0,0.362733441429841,1,"881",1,0,0,0,0,1,0,0
311214,"2021-12-01","311 214 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,8106,1.5085,206306.927411336,0,0.362733441429841,1,"880",1,0,0,0,0,1,0,0
311214,"2022-01-01","311 214 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,5887,1.5085,206306.927411336,0,0.362733441429841,1,"879",0,1,0,0,0,1,0,0
350342,"2022-02-01","350 342 ₽/м²",26,"Москва, улица Островитянова, 5К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro",2004,"Монолитный",16,"И-155",2.78,"Отсутствует","Центральное","Железобетонные",4,"4 пассажирских, 4 грузовых","4",194,"Нет","Нет","Да","Да","На специальном счете организации",1317,2144,2423,"Университет Дружбы Народов","Коньково","Тропарёво",1317,"Университет Дружбы Народов",2144,"Коньково",827,4637,1.5085,232245.276764998,0,0.362733441429841,1,"878",0,1,0,0,0,1,0,0
